id_estudante,genero,horas_estudo,percentual_frequencia,horas_sono,escolaridade_pais,acesso_internet,atividades_extracurriculares,trabalho_meio_periodo,nota_anterior,pontuacao_prova_final,nota_final
599,Feminino,3.5,94.5,4.8,Ensino Médio,Sim,Sim,Não,72.3,86.4,B
600,Feminino,1.8,90.1,5.6,Mestrado,Sim,Sim,Não,85.7,86.3,B
601,Masculino,5.8,92.3,6.7,Ensino Médio,Sim,Sim,Sim,69.1,93.4,A
602,Feminino,4.8,90.2,6.9,Ensino Médio,Sim,Não,Não,67.8,95.1,A
603,Feminino,3.2,78.6,5.4,Bacharelado,Sim,Não,Não,77.1,83.9,B
604,Feminino,3.5,89.3,9.7,Ensino Médio,Sim,Sim,Não,71.2,100.0,A
605,Masculino,3.8,93.0,8.6,Bacharelado,Sim,Sim,Não,65.3,80.9,B
606,Masculino,0.5,92.5,7.5,Ensino Médio,Sim,Não,Não,76.2,76.4,C
607,Masculino,3.1,96.9,6.9,Ensino Médio,Não,Não,Não,62.2,73.6,C
608,Feminino,2.5,92.1,6.5,Ensino Médio,Sim,Sim,Não,62.7,84.0,B
609,Feminino,2.0,88.5,5.7,Ensino Médio,Não,Sim,Sim,63.7,58.6,F
610,Feminino,3.1,95.7,6.9,,Sim,Sim,Não,86.2,96.3,A
611,Masculino,6.2,84.7,7.1,Ensino Médio,Sim,Sim,Não,31.3,78.8,C
612,Feminino,4.5,76.2,5.3,Bacharelado,Sim,Sim,Sim,74.7,79.8,C
613,Feminino,2.6,83.4,7.2,Ensino Médio,Sim,Sim,Sim,70.4,70.0,C
614,Feminino,4.4,77.6,6.6,Ensino Médio,Sim,Não,Não,49.8,75.0,C
615,Feminino,5.6,78.2,4.5,,Sim,Sim,Sim,73.7,95.0,A
616,Masculino,4.9,83.6,5.8,Ensino Médio,Sim,Sim,Não,75.7,92.4,A
617,Masculino,3.6,77.1,6.3,,Sim,Sim,Sim,77.1,86.4,B
618,Feminino,2.5,81.9,9.1,Ensino Médio,Sim,Não,Não,38.2,79.1,C
619,Masculino,4.5,66.1,7.5,Mestrado,Sim,Não,Não,86.4,91.5,A
620,Masculino,4.1,87.1,5.2,Bacharelado,Sim,Sim,Não,61.1,80.3,B
621,Feminino,4.8,85.0,7.4,Doutorado,Sim,Sim,Não,78.2,98.3,A
622,Feminino,4.5,76.8,4.9,Bacharelado,Não,Não,Não,78.9,79.3,C
623,Masculino,5.1,91.6,8.1,Bacharelado,Sim,Sim,Não,59.5,89.5,B
624,Feminino,2.7,94.4,6.2,Ensino Médio,Sim,Sim,Sim,77.9,75.7,C
625,Masculino,5.5,68.9,6.7,Ensino Médio,Sim,Sim,Sim,65.4,89.6,B
626,Feminino,3.8,77.4,8.4,,Sim,Sim,Sim,45.1,71.0,C
627,Masculino,6.6,77.3,5.3,Ensino Médio,Não,Sim,Não,84.0,96.8,A
628,Feminino,2.5,75.6,5.1,Bacharelado,Sim,Não,Sim,60.7,61.9,D
629,Masculino,6.1,93.3,6.1,Mestrado,Sim,Não,Sim,59.7,93.9,A
630,Masculino,3.8,83.1,8.0,Ensino Médio,Sim,Sim,Não,65.2,81.3,B
631,Masculino,2.5,82.4,5.0,,Sim,Não,Não,73.3,77.6,C
632,Feminino,2.8,65.0,3.4,Mestrado,Não,Sim,Não,69.3,71.4,C
633,Masculino,3.0,91.4,6.3,Bacharelado,Sim,Sim,Sim,76.6,89.4,B
634,Masculino,4.1,72.6,7.5,Doutorado,Sim,Não,Sim,53.9,74.3,C
635,Feminino,4.3,85.6,8.2,Ensino Médio,Sim,Não,Não,61.1,76.0,C
636,Feminino,2.6,87.8,6.2,Ensino Médio,Sim,Sim,Sim,68.6,96.3,A
637,Masculino,3.5,98.6,6.3,Bacharelado,Sim,Sim,Não,92.8,100.0,A
638,Masculino,6.7,71.9,8.2,Ensino Médio,Sim,Não,Não,68.6,99.9,A
639,Feminino,6.1,54.8,4.6,Mestrado,Sim,Não,Não,83.0,83.8,B
640,Feminino,4.2,86.8,6.3,,Não,Não,Sim,70.5,79.4,C
641,Feminino,3.6,100.0,7.0,Bacharelado,Sim,Sim,Não,64.2,86.0,B
642,Feminino,3.7,97.4,7.3,Ensino Médio,Sim,Sim,Não,67.0,97.9,A
643,Feminino,4.4,87.1,6.2,,Sim,Sim,Não,68.0,90.5,A
644,Masculino,2.0,80.1,6.8,Bacharelado,Não,Sim,Não,77.2,70.4,C
645,Feminino,3.1,93.1,3.8,Bacharelado,Sim,Não,Sim,86.5,82.9,B
646,Masculino,1.0,75.3,6.0,Bacharelado,Sim,Sim,Sim,74.3,75.5,C
647,Masculino,4.1,89.8,7.3,,Sim,Sim,Não,84.2,100.0,A
648,Masculino,4.5,90.1,5.6,Bacharelado,Sim,Não,Não,58.4,94.0,A
649,Feminino,2.8,95.6,6.9,Mestrado,Sim,Sim,Não,65.0,88.9,B
650,Masculino,5.9,100.0,7.3,Mestrado,Sim,Sim,Não,61.3,97.3,A
651,Masculino,1.7,88.9,6.4,Ensino Médio,Sim,Não,Não,73.8,59.5,F
652,Feminino,1.3,79.9,7.0,Bacharelado,Sim,Não,Não,65.7,73.3,C
653,Masculino,3.8,84.7,5.6,Mestrado,Sim,Não,Não,78.8,88.0,B
654,Masculino,5.1,67.3,6.6,Bacharelado,Não,Sim,Sim,58.8,74.8,C
655,Feminino,6.0,78.1,7.5,Mestrado,Não,Não,Não,70.5,89.9,B
656,Masculino,2.8,80.9,7.0,,Sim,Não,Sim,78.2,72.6,C
657,Masculino,5.1,79.8,6.1,Bacharelado,Sim,Sim,Não,45.2,83.6,B
658,Masculino,3.4,86.5,7.1,Mestrado,Sim,Sim,Não,95.5,100.0,A
659,Feminino,3.2,76.8,7.7,Mestrado,Sim,Não,Não,66.6,84.3,B
660,Feminino,4.8,96.2,4.3,Mestrado,Sim,Sim,Sim,45.7,85.4,B
661,Feminino,4.5,85.0,8.2,Bacharelado,Sim,Não,Não,71.9,95.2,A
662,Masculino,1.1,84.9,6.4,Ensino Médio,Sim,Sim,Sim,70.4,69.0,D
663,Masculino,5.7,81.7,7.3,Bacharelado,Sim,Sim,Não,69.0,94.2,A
664,Feminino,5.6,86.6,8.2,Mestrado,Sim,Sim,Sim,81.9,99.7,A
665,Masculino,2.6,93.3,5.2,Bacharelado,Sim,Não,Não,79.0,85.8,B
666,Masculino,4.1,76.3,5.9,Mestrado,Sim,Sim,Não,73.6,91.7,A
667,Feminino,4.2,78.4,6.5,Bacharelado,Sim,Sim,Não,75.4,92.2,A
668,Feminino,3.9,82.0,5.9,Bacharelado,Sim,Não,Não,68.7,96.3,A
669,Masculino,2.7,71.5,8.9,Ensino Médio,Sim,Não,Sim,91.3,97.6,A
670,Masculino,2.5,76.8,5.8,Mestrado,Sim,Não,Sim,52.2,66.4,D
671,Masculino,3.5,80.2,6.1,Bacharelado,Sim,Sim,Não,71.7,60.8,D
672,Feminino,5.3,93.7,7.0,Ensino Médio,Não,Sim,Não,70.8,99.8,A
673,Feminino,4.3,87.6,5.4,Ensino Médio,Sim,Não,Sim,79.8,85.2,B
674,Feminino,2.9,86.9,6.3,Mestrado,Sim,Não,Não,59.9,73.2,C
675,Feminino,4.7,93.5,7.2,Bacharelado,Sim,Sim,Não,49.1,83.8,B
676,Masculino,0.5,83.6,6.4,Ensino Médio,Não,Sim,Sim,71.9,61.3,D
677,Feminino,5.2,88.9,6.7,,Não,Não,Sim,73.4,90.6,A
678,Feminino,0.9,84.0,6.2,Mestrado,Sim,Sim,Sim,87.9,67.7,D
679,Feminino,3.0,87.7,5.0,,Não,Não,Não,54.8,63.6,D
680,Feminino,1.8,79.2,7.2,Bacharelado,Sim,Sim,Não,83.9,84.1,B
681,Feminino,1.6,60.6,8.9,Bacharelado,Sim,Sim,Não,98.4,86.2,B
682,Masculino,5.2,83.7,6.8,Doutorado,Sim,Não,Não,65.5,93.9,A
683,Masculino,2.8,99.2,7.1,Bacharelado,Sim,Sim,Sim,54.5,73.9,C
684,Feminino,4.0,94.3,7.6,Mestrado,Não,Sim,Não,65.1,79.3,C
685,Masculino,3.4,94.7,5.3,Ensino Médio,Sim,Sim,Não,70.2,83.8,B
686,Feminino,4.2,97.4,8.8,Bacharelado,Não,Sim,Sim,76.8,91.7,A
687,Feminino,3.6,85.9,7.0,Ensino Médio,Sim,Não,Não,62.9,91.7,A
688,Masculino,1.6,87.0,8.8,Ensino Médio,Sim,Não,Não,88.7,74.4,C
689,Masculino,5.0,78.8,5.9,Ensino Médio,Sim,Não,Não,56.6,81.5,B
690,Feminino,2.8,81.8,9.0,Ensino Médio,Sim,Sim,Não,49.1,67.7,D
691,Feminino,1.2,91.2,7.7,,Sim,Sim,Sim,83.3,71.0,C
692,Feminino,2.9,97.0,7.5,Ensino Médio,Sim,Sim,Sim,42.7,79.9,C
693,Masculino,5.8,83.6,7.1,Mestrado,Não,Não,Não,67.6,92.2,A
694,Feminino,4.8,80.5,6.5,Mestrado,Sim,Não,Sim,100.0,100.0,A
695,Feminino,3.0,85.0,8.2,Bacharelado,Sim,Não,Não,69.9,89.6,B
696,Feminino,3.0,91.0,7.0,Ensino Médio,Sim,Sim,Não,56.6,77.5,C
697,Masculino,3.0,70.6,4.4,Mestrado,Sim,Sim,Não,69.3,72.6,C
698,Feminino,6.6,62.0,5.5,Bacharelado,Não,Sim,Não,69.4,97.9,A
699,Feminino,4.1,79.5,6.6,Mestrado,Sim,Sim,Não,71.9,85.5,B
700,Masculino,4.1,72.8,7.2,Mestrado,Sim,Sim,Não,77.9,92.1,A
701,Feminino,5.0,79.9,6.7,,Sim,Não,Não,57.5,84.5,B
702,Feminino,3.9,83.5,8.3,Bacharelado,Sim,Sim,Sim,90.3,82.8,B
703,Masculino,3.1,80.5,4.5,Ensino Médio,Sim,Sim,Sim,72.9,65.4,D
704,Feminino,3.2,99.5,7.0,Bacharelado,Sim,Sim,Não,78.7,89.6,B
705,Masculino,3.4,88.3,4.6,Ensino Médio,Sim,Não,Sim,62.5,83.1,B
706,Masculino,3.4,88.0,7.7,Doutorado,Sim,Não,Sim,85.4,94.2,A
707,Feminino,4.6,91.2,6.7,Ensino Médio,Sim,Não,Sim,66.9,92.9,A
708,Feminino,3.6,73.6,7.3,Ensino Médio,Sim,Não,Não,73.3,77.1,C
709,Feminino,4.6,95.4,5.8,Mestrado,Sim,Sim,Não,58.8,98.3,A
710,Feminino,3.4,84.2,8.3,Bacharelado,Sim,Não,Sim,58.0,72.1,C
711,Masculino,3.6,91.7,8.1,Bacharelado,Sim,Sim,Não,78.3,94.6,A
712,Feminino,0.5,74.3,7.5,Bacharelado,Sim,Sim,Não,64.7,67.1,D
713,Masculino,4.9,69.5,6.6,Doutorado,Não,Não,Sim,59.8,72.2,C
714,Feminino,4.0,93.2,7.5,Ensino Médio,Sim,Não,Não,62.3,95.6,A
715,Feminino,5.0,88.8,6.0,Doutorado,Sim,Sim,Não,78.4,91.9,A
716,Feminino,0.5,76.0,7.8,Ensino Médio,Não,Sim,Não,62.5,54.1,F
717,Masculino,6.6,76.3,8.8,Mestrado,Sim,Sim,Não,68.6,98.5,A
718,Feminino,3.3,96.3,8.1,Mestrado,Sim,Sim,Sim,70.2,85.0,B
719,Feminino,5.2,73.1,5.9,Ensino Médio,Sim,Sim,Não,47.0,99.1,A
720,Feminino,1.9,100.0,7.2,Bacharelado,Sim,Sim,Sim,52.3,78.2,C
721,Feminino,4.4,76.0,5.2,Ensino Médio,Sim,Sim,Não,74.0,83.8,B
722,Masculino,1.9,91.4,7.5,Mestrado,Sim,Não,Não,61.2,70.7,C
723,Feminino,2.6,81.7,7.3,Bacharelado,Não,Sim,Não,82.7,69.9,D
724,Masculino,6.4,91.0,4.6,Bacharelado,Sim,Sim,Sim,81.6,93.7,A
725,Masculino,3.2,79.6,5.4,Ensino Médio,Sim,Sim,Não,78.6,84.9,B
726,Masculino,3.8,83.4,6.5,Ensino Médio,Sim,Não,Não,91.8,100.0,A
727,Masculino,4.8,85.4,6.4,Ensino Médio,Sim,Sim,Não,69.0,97.5,A
728,Masculino,4.2,75.0,5.3,Ensino Médio,Sim,Sim,Não,77.8,88.0,B
729,Masculino,3.7,92.4,7.3,Bacharelado,Sim,Sim,Não,63.0,85.0,B
730,Feminino,4.0,79.9,7.1,Doutorado,Sim,Não,Não,99.4,98.9,A
731,Masculino,7.1,82.7,6.6,Mestrado,Sim,Não,Não,93.8,100.0,A
732,Masculino,3.4,75.1,5.9,Bacharelado,Não,Não,Não,70.1,85.0,B
733,Masculino,3.8,59.4,8.1,,Não,Não,Não,74.6,74.3,C
734,Feminino,5.1,83.1,8.8,Mestrado,Sim,Não,Não,86.3,99.6,A
735,Feminino,5.2,100.0,6.2,,Sim,Não,Sim,68.2,79.8,C
736,Masculino,5.3,92.8,6.1,Bacharelado,Sim,Sim,Não,62.1,91.3,A
737,Feminino,4.5,84.8,7.4,Ensino Médio,Não,Sim,Não,80.5,95.0,A
738,Masculino,1.8,82.4,6.4,Ensino Médio,Sim,Não,Sim,70.9,66.6,D
739,Masculino,6.0,85.2,6.6,Mestrado,Sim,Sim,Não,72.2,93.1,A
740,Feminino,1.8,90.5,7.7,Ensino Médio,Sim,Sim,Não,60.0,81.8,B
741,Masculino,4.0,73.2,4.5,Ensino Médio,Sim,Não,Não,49.4,62.9,D
742,Feminino,2.4,96.1,8.4,Bacharelado,Sim,Sim,Não,72.8,94.0,A
743,Feminino,3.4,92.2,6.9,Bacharelado,Sim,Não,Sim,80.9,85.0,B
744,Masculino,4.0,92.2,6.3,Bacharelado,Sim,Não,Sim,67.3,82.4,B
745,Masculino,4.0,89.4,6.7,Ensino Médio,Sim,Sim,Não,87.2,89.5,B
746,Feminino,4.1,85.2,6.8,Bacharelado,Sim,Não,Sim,61.6,83.3,B
747,Masculino,5.9,91.7,4.7,Bacharelado,Sim,Sim,Sim,57.3,100.0,A
748,Masculino,4.2,90.9,8.6,,Não,Sim,Não,69.2,92.4,A
749,Masculino,3.1,81.5,6.8,Mestrado,Sim,Sim,Não,69.0,77.0,C
750,Feminino,4.9,79.3,7.3,,Não,Não,Não,79.2,95.1,A
751,Feminino,5.3,86.0,7.9,Mestrado,Sim,Não,Não,60.7,88.8,B
752,Masculino,1.7,100.0,5.6,Bacharelado,Sim,Sim,Sim,86.4,93.2,A
753,Feminino,4.4,72.6,7.4,Ensino Médio,Sim,Não,Sim,93.6,96.4,A
754,Feminino,4.6,70.3,6.5,Mestrado,Sim,Sim,Não,69.5,67.2,D
755,Feminino,3.1,86.6,7.8,Bacharelado,Sim,Não,Não,85.0,84.6,B
756,Feminino,5.6,85.5,4.2,Bacharelado,Sim,Sim,Sim,57.3,89.8,B
757,Feminino,3.3,86.7,6.7,Bacharelado,Sim,Não,Não,82.9,90.3,A
758,Masculino,3.7,87.4,6.1,Bacharelado,Sim,Sim,Sim,82.6,82.5,B
759,Masculino,3.2,82.8,7.3,Ensino Médio,Sim,Sim,Não,80.4,84.5,B
760,Masculino,3.5,99.9,7.4,Bacharelado,Não,Sim,Sim,69.8,72.1,C
761,Feminino,1.9,69.0,6.0,Ensino Médio,Sim,Não,Sim,34.5,53.2,F
762,Feminino,1.3,76.7,5.9,Mestrado,Não,Sim,Sim,62.3,74.0,C
763,Masculino,5.9,84.0,6.7,Ensino Médio,Sim,Não,Não,62.5,96.8,A
764,Feminino,2.2,68.6,5.7,Ensino Médio,Sim,Sim,Não,58.3,81.2,B
765,Masculino,2.0,83.2,7.8,Bacharelado,Sim,Sim,Não,71.5,85.4,B
766,Masculino,0.5,100.0,6.4,Mestrado,Sim,Sim,Não,65.0,81.1,B
767,Masculino,2.5,85.2,3.3,Bacharelado,Sim,Não,Não,60.1,83.9,B
768,Feminino,1.5,87.3,6.4,Ensino Médio,Sim,Sim,Sim,57.3,71.2,C
769,Feminino,6.0,72.4,5.6,Bacharelado,Sim,Não,Não,61.4,85.5,B
770,Masculino,5.0,78.8,4.8,Ensino Médio,Sim,Não,Não,83.5,98.4,A
771,Masculino,2.5,81.2,5.3,,Sim,Não,Não,62.1,82.6,B
772,Masculino,6.9,81.8,6.9,,Sim,Sim,Sim,63.8,91.6,A
773,Masculino,5.0,97.8,8.4,Bacharelado,Sim,Não,Não,64.5,91.3,A
774,Feminino,3.0,90.6,7.2,Ensino Médio,Sim,Não,Sim,74.1,84.3,B
775,Feminino,0.5,73.9,6.1,Mestrado,Sim,Sim,Não,75.5,74.6,C
776,Masculino,6.9,87.5,7.3,Ensino Médio,Sim,Não,Sim,33.5,88.6,B
777,Masculino,1.4,90.0,6.2,Bacharelado,Sim,Sim,Não,82.3,73.6,C
778,Feminino,1.0,96.4,6.0,Ensino Médio,Sim,Sim,Não,87.2,95.8,A
779,Feminino,5.0,100.0,5.4,,Sim,Sim,Não,57.4,87.1,B
780,Masculino,7.2,74.8,4.7,Ensino Médio,Sim,Sim,Não,58.3,89.9,B
781,Masculino,5.6,76.9,6.3,Bacharelado,Não,Sim,Não,64.6,79.1,C
782,Masculino,4.3,72.4,7.0,Mestrado,Sim,Sim,Não,60.9,97.6,A
783,Feminino,4.4,82.7,6.7,Bacharelado,Sim,Não,Não,72.7,90.3,A
784,Feminino,4.8,89.7,6.3,Ensino Médio,Sim,Sim,Não,46.6,78.1,C
785,Feminino,4.6,94.9,5.7,,Sim,Sim,Não,56.6,92.6,A
786,Masculino,3.9,84.2,7.5,Bacharelado,Sim,Sim,Sim,88.5,97.0,A
787,Masculino,3.7,81.8,5.2,Bacharelado,Sim,Não,Não,58.9,77.0,C
788,Feminino,3.4,86.5,7.7,Ensino Médio,Sim,Não,Não,84.9,96.8,A
789,Feminino,2.4,76.6,5.6,Bacharelado,Sim,Não,Não,74.3,72.1,C
790,Masculino,3.1,100.0,5.9,Bacharelado,Sim,Não,Não,48.3,75.4,C
791,Feminino,1.0,68.9,5.0,Ensino Médio,Sim,Sim,Não,77.6,57.6,F
792,Feminino,3.4,86.8,6.2,Ensino Médio,Não,Não,Sim,68.6,67.6,D
793,Masculino,2.0,100.0,8.0,Mestrado,Sim,Sim,Sim,64.5,91.2,A
794,Feminino,1.8,85.1,7.4,Ensino Médio,Sim,Sim,Sim,72.9,86.8,B
795,Masculino,3.8,83.1,8.0,Ensino Médio,Sim,Não,Não,75.7,89.5,B
796,Masculino,5.6,81.4,7.4,Bacharelado,Sim,Sim,Não,78.5,100.0,A
797,Masculino,4.9,83.2,5.5,Mestrado,Sim,Não,Não,84.1,93.4,A
798,Masculino,1.1,98.7,6.4,Ensino Médio,Sim,Não,Não,74.9,78.7,C
799,Masculino,2.0,62.9,5.9,Bacharelado,Sim,Sim,Sim,53.5,60.8,D
800,Masculino,4.9,100.0,8.4,Ensino Médio,Sim,Sim,Não,64.3,96.1,A
801,Masculino,2.0,70.8,5.4,Ensino Médio,Sim,Sim,Não,100.0,83.0,B
802,Feminino,3.2,82.3,7.9,Ensino Médio,Sim,Não,Não,78.7,94.0,A
803,Masculino,4.3,80.7,7.9,Mestrado,Sim,Não,Não,98.4,100.0,A
804,Masculino,2.0,90.9,9.0,Ensino Médio,Sim,Sim,Não,86.7,94.6,A
805,Feminino,3.7,69.0,6.3,Ensino Médio,Sim,Sim,Não,72.9,87.7,B
806,Feminino,1.5,89.6,7.7,Bacharelado,Sim,Não,Não,73.6,82.1,B
807,Feminino,2.6,100.0,9.5,Mestrado,Sim,Não,Sim,69.6,80.1,B
808,Masculino,4.0,71.4,6.1,Ensino Médio,Não,Sim,Sim,49.1,57.8,F
809,Feminino,1.1,86.9,5.0,Bacharelado,Sim,Sim,Não,70.2,74.3,C
810,Masculino,4.2,78.4,4.5,Ensino Médio,Não,Não,Não,84.5,82.5,B
811,Masculino,3.5,89.3,7.7,Bacharelado,Sim,Sim,Não,62.8,85.9,B
812,Masculino,4.3,85.2,4.5,Bacharelado,Sim,Sim,Não,74.9,88.4,B
813,Masculino,3.8,78.6,6.4,Bacharelado,Sim,Não,Não,80.2,100.0,A
814,Feminino,5.5,89.9,7.3,Ensino Médio,Não,Não,Sim,59.1,75.6,C
815,Feminino,3.7,100.0,7.0,Ensino Médio,Sim,Sim,Não,64.6,78.0,C
816,Masculino,2.9,83.1,7.3,Ensino Médio,Sim,Sim,Não,57.8,80.0,B
817,Masculino,3.7,92.2,7.1,Bacharelado,Sim,Sim,Sim,60.1,80.2,B
818,Masculino,4.3,72.1,8.3,Ensino Médio,Sim,Sim,Não,54.5,82.2,B
819,Feminino,3.6,75.4,5.7,Mestrado,Sim,Não,Não,59.2,79.6,C
820,Masculino,3.6,89.7,6.0,,Não,Sim,Não,87.0,96.3,A
821,Masculino,2.4,99.8,5.9,,Não,Não,Não,59.0,65.4,D
822,Feminino,2.5,88.6,7.8,Doutorado,Sim,Não,Não,71.5,79.9,C
823,Feminino,1.4,81.9,7.9,Bacharelado,Não,Sim,Não,64.0,71.6,C
824,Masculino,6.1,85.0,7.3,Mestrado,Sim,Sim,Não,84.1,100.0,A
825,Feminino,1.6,72.5,8.2,Ensino Médio,Sim,Sim,Não,85.7,93.9,A
826,Feminino,2.5,91.0,5.4,Bacharelado,Sim,Não,Sim,80.4,87.5,B
827,Masculino,2.4,93.8,8.8,Bacharelado,Sim,Não,Não,73.7,86.3,B
828,Feminino,4.8,80.5,8.6,Bacharelado,Não,Sim,Sim,67.2,77.6,C
829,Masculino,3.1,80.3,7.7,Mestrado,Sim,Não,Sim,55.7,70.2,C
830,Feminino,5.4,87.7,8.9,Ensino Médio,Sim,Não,Não,93.3,100.0,A
831,Masculino,2.5,80.6,4.8,Ensino Médio,Sim,Não,Sim,60.9,73.5,C
832,Masculino,3.9,84.3,6.2,,Sim,Sim,Não,78.0,91.2,A
833,Masculino,2.2,100.0,5.9,Ensino Médio,Sim,Sim,Sim,82.7,78.1,C
834,Feminino,6.7,82.5,7.7,Bacharelado,Não,Não,Não,63.3,89.0,B
835,Masculino,1.7,81.4,5.5,,Sim,Sim,Sim,82.5,82.0,B
836,Feminino,4.0,78.5,7.7,Bacharelado,Sim,Sim,Sim,79.2,89.5,B
837,Masculino,4.5,92.4,8.4,Bacharelado,Sim,Sim,Sim,90.7,100.0,A
838,Masculino,4.1,83.2,7.6,Ensino Médio,Sim,Sim,Não,64.4,88.7,B
839,Feminino,3.2,78.5,7.1,Ensino Médio,Sim,Sim,Não,54.6,86.0,B
840,Masculino,3.3,98.2,5.6,Doutorado,Sim,Não,Sim,63.9,82.9,B
841,Masculino,3.6,99.2,5.8,Bacharelado,Sim,Sim,Não,72.5,88.6,B
842,Feminino,3.3,79.0,8.3,Bacharelado,Sim,Sim,Não,70.7,79.2,C
843,Masculino,4.9,66.3,7.7,Ensino Médio,Sim,Não,Não,65.3,85.1,B
844,Masculino,6.8,95.1,6.8,Ensino Médio,Sim,Sim,Não,47.1,80.2,B
845,Masculino,2.7,78.2,6.3,,Sim,Sim,Não,75.6,80.2,B
846,Masculino,1.4,92.9,4.4,Bacharelado,Sim,Não,Sim,93.7,80.3,B
847,Feminino,3.4,65.3,5.5,Bacharelado,Sim,Não,Não,75.6,69.8,D
848,Feminino,7.4,93.9,9.1,Ensino Médio,Não,Não,Não,77.3,100.0,A
849,Masculino,2.3,72.9,5.3,Mestrado,Sim,Não,Não,76.9,80.8,B
850,Feminino,6.0,92.3,7.0,,Sim,Sim,Sim,74.8,100.0,A
851,Masculino,6.0,85.1,8.0,Bacharelado,Sim,Não,Sim,81.2,99.5,A
852,Feminino,2.7,75.5,5.3,Ensino Médio,Sim,Sim,Não,74.7,80.7,B
853,Masculino,4.4,80.9,7.0,Bacharelado,Sim,Não,Não,66.2,86.6,B
854,Masculino,5.9,91.9,7.9,Mestrado,Não,Sim,Não,60.4,98.8,A
855,Masculino,2.9,86.1,6.8,Bacharelado,Sim,Não,Não,67.0,81.9,B
856,Masculino,3.2,90.8,10.0,Doutorado,Sim,Não,Sim,73.8,79.0,C
857,Masculino,2.6,100.0,4.8,Bacharelado,Sim,Não,Não,66.2,91.7,A
858,Masculino,2.0,69.4,8.1,Doutorado,Sim,Sim,Não,73.8,78.8,C
859,Feminino,2.5,100.0,6.6,Bacharelado,Sim,Sim,Não,75.3,84.8,B
860,Masculino,1.7,86.0,7.7,Ensino Médio,Não,Não,Sim,80.0,66.5,D
861,Feminino,3.6,76.0,7.3,Ensino Médio,Sim,Não,Não,85.4,91.1,A
862,Masculino,2.3,71.7,5.9,Ensino Médio,Sim,Sim,Não,70.9,74.2,C
863,Feminino,3.9,83.1,7.1,,Sim,Não,Sim,54.3,86.3,B
864,Feminino,1.2,94.2,4.6,Mestrado,Sim,Não,Não,65.9,71.2,C
865,Feminino,4.0,83.7,7.5,Mestrado,Sim,Sim,Não,70.5,83.5,B
866,Masculino,4.8,100.0,7.2,Ensino Médio,Sim,Não,Sim,48.0,89.8,B
867,Masculino,0.5,70.5,7.6,Ensino Médio,Sim,Sim,Não,86.7,80.3,B
868,Feminino,4.1,84.9,8.1,Mestrado,Sim,Sim,Não,71.7,91.6,A
869,Masculino,5.3,72.5,7.2,Bacharelado,Sim,Sim,Não,74.6,95.8,A
870,Feminino,1.7,88.6,7.0,Ensino Médio,Sim,Não,Não,86.4,84.4,B
871,Masculino,6.0,93.9,5.7,Bacharelado,Sim,Não,Não,62.4,96.1,A
872,Feminino,4.1,80.8,5.9,Ensino Médio,Sim,Sim,Sim,76.9,92.6,A
873,Feminino,2.4,59.0,8.2,Ensino Médio,Sim,Não,Não,68.7,75.5,C
874,Masculino,3.4,87.0,8.5,Bacharelado,Sim,Não,Não,67.8,85.1,B
875,Feminino,4.3,89.4,6.5,Ensino Médio,Sim,Não,Não,60.7,93.8,A
876,Masculino,3.6,89.0,6.9,,Sim,Sim,Não,90.0,81.4,B
877,Feminino,4.3,97.4,5.7,Ensino Médio,Sim,Não,Sim,65.5,98.8,A
878,Feminino,2.1,74.3,8.2,Ensino Médio,Não,Sim,Não,78.4,65.4,D
879,Masculino,3.8,91.8,7.6,Ensino Médio,Sim,Sim,Não,47.5,77.6,C
880,Masculino,1.4,96.9,9.1,Mestrado,Sim,Sim,Sim,84.2,85.6,B
881,Masculino,3.3,67.2,5.7,Bacharelado,Sim,Sim,Não,82.6,81.4,B
882,Feminino,2.1,88.2,6.3,Bacharelado,Sim,Não,Não,71.2,85.4,B
883,Masculino,2.4,80.0,7.1,Ensino Médio,Sim,Sim,Não,67.3,71.9,C
884,Feminino,5.4,84.2,7.6,Ensino Médio,Sim,Não,Sim,74.8,94.4,A
885,Feminino,5.1,88.5,6.5,Bacharelado,Sim,Sim,Não,97.5,100.0,A
886,Masculino,4.4,80.1,5.8,Mestrado,Sim,Sim,Sim,48.8,77.1,C
887,Masculino,1.9,78.2,7.9,Doutorado,Sim,Não,Sim,79.4,76.8,C
888,Feminino,3.0,85.3,7.7,Ensino Médio,Sim,Não,Não,59.1,79.8,C
889,Feminino,5.3,74.1,5.7,Bacharelado,Sim,Sim,Sim,69.8,82.2,B
890,Masculino,3.7,74.1,8.4,,Sim,Sim,Sim,67.0,77.4,C
891,Masculino,7.0,91.8,8.2,Bacharelado,Sim,Sim,Sim,64.9,100.0,A
892,Masculino,4.1,73.5,7.0,Mestrado,Sim,Sim,Sim,69.9,87.2,B
893,Masculino,3.8,91.7,6.9,Ensino Médio,Sim,Não,Sim,56.4,76.4,C
894,Masculino,3.0,89.6,7.5,,Não,Não,Não,82.4,79.6,C
895,Feminino,3.7,67.7,5.8,Mestrado,Sim,Sim,Sim,48.5,71.4,C
896,Feminino,3.3,78.2,6.8,,Sim,Não,Sim,76.5,80.8,B
897,Feminino,4.6,96.9,4.2,Mestrado,Sim,Não,Sim,66.1,91.1,A
898,Feminino,4.9,75.2,7.9,Bacharelado,Sim,Sim,Não,55.9,78.8,C
