id_estudante,genero,horas_estudo,percentual_frequencia,horas_sono,escolaridade_pais,acesso_internet,atividades_extracurriculares,trabalho_meio_periodo,nota_anterior,pontuacao_prova_final,nota_final
816,1,2.9,83.1,7.3,1,1,1,0,57.8,80.0,1
817,1,3.7,92.2,7.1,2,1,1,1,60.1,80.2,1
818,1,4.3,72.1,8.3,1,1,1,0,54.5,82.2,1
819,0,3.6,75.4,5.7,3,1,0,0,59.2,79.6,1
820,1,3.6,89.7,6.0,0,0,1,0,87.0,96.3,1
821,1,2.4,99.8,5.9,0,0,0,0,59.0,65.4,0
822,0,2.5,88.6,7.8,4,1,0,0,71.5,79.9,1
823,0,1.4,81.9,7.9,2,0,1,0,64.0,71.6,1
824,1,6.1,85.0,7.3,3,1,1,0,84.1,100.0,1
825,0,1.6,72.5,8.2,1,1,1,0,85.7,93.9,1
826,0,2.5,91.0,5.4,2,1,0,1,80.4,87.5,1
827,1,2.4,93.8,8.8,2,1,0,0,73.7,86.3,1
828,0,4.8,80.5,8.6,2,0,1,1,67.2,77.6,1
829,1,3.1,80.3,7.7,3,1,0,1,55.7,70.2,1
830,0,5.4,87.7,8.9,1,1,0,0,93.3,100.0,1
831,1,2.5,80.6,4.8,1,1,0,1,60.9,73.5,1
832,1,3.9,84.3,6.2,0,1,1,0,78.0,91.2,1
833,1,2.2,100.0,5.9,1,1,1,1,82.7,78.1,1
834,0,6.7,82.5,7.7,2,0,0,0,63.3,89.0,1
835,1,1.7,81.4,5.5,0,1,1,1,82.5,82.0,1
836,0,4.0,78.5,7.7,2,1,1,1,79.2,89.5,1
837,1,4.5,92.4,8.4,2,1,1,1,90.7,100.0,1
838,1,4.1,83.2,7.6,1,1,1,0,64.4,88.7,1
839,0,3.2,78.5,7.1,1,1,1,0,54.6,86.0,1
840,1,3.3,98.2,5.6,4,1,0,1,63.9,82.9,1
841,1,3.6,99.2,5.8,2,1,1,0,72.5,88.6,1
842,0,3.3,79.0,8.3,2,1,1,0,70.7,79.2,1
843,1,4.9,66.3,7.7,1,1,0,0,65.3,85.1,1
844,1,6.8,95.1,6.8,1,1,1,0,47.1,80.2,1
845,1,2.7,78.2,6.3,0,1,1,0,75.6,80.2,1
846,1,1.4,92.9,4.4,2,1,0,1,93.7,80.3,1
847,0,3.4,65.3,5.5,2,1,0,0,75.6,69.8,0
848,0,7.4,93.9,9.1,1,0,0,0,77.3,100.0,1
849,1,2.3,72.9,5.3,3,1,0,0,76.9,80.8,1
850,0,6.0,92.3,7.0,0,1,1,1,74.8,100.0,1
851,1,6.0,85.1,8.0,2,1,0,1,81.2,99.5,1
852,0,2.7,75.5,5.3,1,1,1,0,74.7,80.7,1
853,1,4.4,80.9,7.0,2,1,0,0,66.2,86.6,1
854,1,5.9,91.9,7.9,3,0,1,0,60.4,98.8,1
855,1,2.9,86.1,6.8,2,1,0,0,67.0,81.9,1
856,1,3.2,90.8,10.0,4,1,0,1,73.8,79.0,1
857,1,2.6,100.0,4.8,2,1,0,0,66.2,91.7,1
858,1,2.0,69.4,8.1,4,1,1,0,73.8,78.8,1
859,0,2.5,100.0,6.6,2,1,1,0,75.3,84.8,1
860,1,1.7,86.0,7.7,1,0,0,1,80.0,66.5,0
861,0,3.6,76.0,7.3,1,1,0,0,85.4,91.1,1
862,1,2.3,71.7,5.9,1,1,1,0,70.9,74.2,1
863,0,3.9,83.1,7.1,0,1,0,1,54.3,86.3,1
864,0,1.2,94.2,4.6,3,1,0,0,65.9,71.2,1
865,0,4.0,83.7,7.5,3,1,1,0,70.5,83.5,1
866,1,4.8,100.0,7.2,1,1,0,1,48.0,89.8,1
867,1,0.5,70.5,7.6,1,1,1,0,86.7,80.3,1
868,0,4.1,84.9,8.1,3,1,1,0,71.7,91.6,1
869,1,5.3,72.5,7.2,2,1,1,0,74.6,95.8,1
870,0,1.7,88.6,7.0,1,1,0,0,86.4,84.4,1
871,1,6.0,93.9,5.7,2,1,0,0,62.4,96.1,1
872,0,4.1,80.8,5.9,1,1,1,1,76.9,92.6,1
873,0,2.4,59.0,8.2,1,1,0,0,68.7,75.5,1
874,1,3.4,87.0,8.5,2,1,0,0,67.8,85.1,1
875,0,4.3,89.4,6.5,1,1,0,0,60.7,93.8,1
876,1,3.6,89.0,6.9,0,1,1,0,90.0,81.4,1
877,0,4.3,97.4,5.7,1,1,0,1,65.5,98.8,1
878,0,2.1,74.3,8.2,1,0,1,0,78.4,65.4,0
879,1,3.8,91.8,7.6,1,1,1,0,47.5,77.6,1
880,1,1.4,96.9,9.1,3,1,1,1,84.2,85.6,1
881,1,3.3,67.2,5.7,2,1,1,0,82.6,81.4,1
882,0,2.1,88.2,6.3,2,1,0,0,71.2,85.4,1
883,1,2.4,80.0,7.1,1,1,1,0,67.3,71.9,1
884,0,5.4,84.2,7.6,1,1,0,1,74.8,94.4,1
885,0,5.1,88.5,6.5,2,1,1,0,97.5,100.0,1
886,1,4.4,80.1,5.8,3,1,1,1,48.8,77.1,1
887,1,1.9,78.2,7.9,4,1,0,1,79.4,76.8,1
888,0,3.0,85.3,7.7,1,1,0,0,59.1,79.8,1
889,0,5.3,74.1,5.7,2,1,1,1,69.8,82.2,1
890,1,3.7,74.1,8.4,0,1,1,1,67.0,77.4,1
891,1,7.0,91.8,8.2,2,1,1,1,64.9,100.0,1
892,1,4.1,73.5,7.0,3,1,1,1,69.9,87.2,1
893,1,3.8,91.7,6.9,1,1,0,1,56.4,76.4,1
894,1,3.0,89.6,7.5,0,0,0,0,82.4,79.6,1
895,0,3.7,67.7,5.8,3,1,1,1,48.5,71.4,1
896,0,3.3,78.2,6.8,0,1,0,1,76.5,80.8,1
897,0,4.6,96.9,4.2,3,1,0,1,66.1,91.1,1
898,0,4.9,75.2,7.9,2,1,1,0,55.9,78.8,1
899,1,2.3,80.4,4.9,0,1,1,0,72.4,66.7,0
900,1,1.5,89.6,8.6,1,1,0,0,51.3,68.8,0
901,1,0.7,92.8,6.4,1,1,0,0,70.5,69.9,0
902,0,4.3,82.5,6.5,3,1,1,0,52.9,80.7,1
903,0,1.8,79.0,6.0,3,1,1,0,75.5,73.3,1
904,1,0.5,99.2,6.5,0,0,1,1,58.9,68.8,0
905,1,4.1,100.0,8.5,1,1,0,0,64.6,90.8,1
906,0,7.2,94.8,3.8,3,1,1,0,73.5,100.0,1
907,0,3.5,85.9,8.3,3,1,1,0,60.7,85.0,1
908,1,4.8,76.9,7.2,1,1,0,1,69.3,86.0,1
909,1,3.6,76.7,5.4,2,1,0,0,51.8,73.1,1
910,0,3.4,90.2,5.5,1,1,0,1,77.6,87.6,1
911,1,4.9,89.2,8.8,1,1,1,1,91.2,96.5,1
912,1,3.1,99.0,5.7,0,1,1,0,100.0,100.0,1
913,1,3.9,91.5,5.4,2,0,1,0,71.1,82.1,1
914,0,4.0,70.0,8.2,3,1,1,0,79.5,80.3,1
915,0,2.5,95.5,7.2,0,1,0,0,48.6,76.9,1
916,0,5.0,75.0,5.7,2,0,1,1,88.0,81.7,1
917,0,3.2,81.2,7.1,3,1,1,1,79.3,88.1,1
918,0,2.4,87.5,5.6,2,1,1,1,64.2,88.1,1
919,0,4.3,100.0,8.1,4,1,1,0,84.8,97.3,1
920,0,2.2,100.0,8.1,1,1,0,1,66.9,83.4,1
921,1,3.5,91.1,7.4,0,1,1,1,64.5,72.8,1
922,1,3.5,83.2,7.2,1,1,1,0,75.7,90.5,1
923,1,5.1,90.3,8.9,1,1,1,1,57.2,83.8,1
924,1,4.2,93.9,6.8,3,1,1,0,82.3,93.1,1
925,1,3.5,81.8,5.4,2,1,1,0,57.3,71.2,1
926,1,4.7,100.0,7.3,2,1,0,0,57.4,95.3,1
927,1,5.6,87.3,9.3,2,1,0,0,59.1,99.6,1
928,0,4.3,90.0,5.6,3,1,0,0,79.1,92.4,1
929,0,3.5,91.7,6.4,1,1,0,1,62.6,75.4,1
930,1,1.5,89.2,7.3,1,1,0,0,53.8,80.8,1
931,1,1.9,93.4,6.7,1,1,0,0,62.7,72.9,1
932,0,3.0,78.8,5.6,2,1,1,1,69.6,63.7,0
933,1,2.6,79.4,8.1,1,1,1,1,55.8,75.3,1
934,1,3.2,74.0,9.6,2,1,1,0,56.2,71.7,1
935,0,3.6,89.4,7.0,2,1,0,0,95.3,100.0,1
936,1,4.3,92.8,5.7,1,1,0,0,59.7,83.3,1
937,0,3.4,89.6,4.9,2,1,0,0,66.1,85.6,1
938,1,4.2,100.0,7.1,4,0,1,1,65.6,93.1,1
939,0,3.6,84.9,8.1,1,1,0,0,64.9,77.3,1
940,0,0.5,91.7,7.4,2,1,1,0,77.5,74.8,1
941,0,2.1,74.1,6.8,3,1,1,1,81.4,76.7,1
942,1,3.3,81.1,6.1,2,0,1,0,66.3,85.3,1
943,0,1.7,92.0,5.5,3,1,1,0,55.2,68.6,0
944,1,4.4,93.5,7.8,2,1,1,0,85.3,96.4,1
945,1,5.8,82.1,7.9,2,1,1,1,68.9,95.7,1
946,1,5.3,84.3,4.9,1,1,1,0,90.8,96.1,1
947,1,3.2,69.8,8.7,3,1,0,0,43.1,70.4,1
948,0,5.7,81.4,7.5,3,1,0,0,72.3,85.8,1
949,0,3.7,93.9,8.5,1,0,0,0,93.0,100.0,1
950,1,3.0,90.8,5.2,2,0,1,1,65.8,65.8,0
951,1,2.6,90.0,5.2,0,0,0,0,67.3,72.4,1
952,0,3.0,85.5,6.6,2,1,0,0,73.5,83.6,1
953,1,2.9,85.1,7.4,2,1,1,1,63.3,89.5,1
954,0,3.8,78.4,9.0,0,1,1,0,66.3,77.9,1
955,1,3.7,92.0,7.6,3,1,1,0,65.9,100.0,1
956,1,3.5,89.2,6.5,2,1,1,0,62.5,88.3,1
957,0,4.2,89.9,5.6,3,1,0,1,84.7,93.5,1
958,1,5.3,79.7,8.3,4,1,0,0,75.5,89.0,1
959,0,4.9,63.5,5.6,2,1,1,0,73.0,87.6,1
960,1,1.3,96.0,8.8,2,1,0,0,79.7,80.5,1
961,1,0.5,80.2,6.5,2,1,0,0,66.8,75.4,1
962,1,4.9,76.4,8.7,0,1,0,0,60.7,80.7,1
963,0,1.4,91.9,7.6,3,1,1,1,62.8,73.0,1
964,1,3.2,81.1,6.6,1,1,0,0,70.0,78.4,1
965,1,1.7,95.6,6.2,4,1,1,0,57.3,69.5,0
966,1,0.8,91.2,6.4,2,1,0,0,64.0,76.2,1
967,1,4.3,91.8,7.3,1,1,1,1,63.8,90.0,1
968,0,4.6,71.3,6.9,2,1,1,0,95.5,100.0,1
969,0,2.6,97.1,6.1,2,1,0,0,36.7,60.0,0
970,1,0.5,87.6,6.6,4,1,1,0,67.8,78.3,1
971,0,2.7,81.3,6.9,1,1,1,1,90.7,100.0,1
972,1,4.1,86.4,4.2,3,0,1,1,71.5,75.6,1
973,1,1.3,67.2,7.3,2,1,0,0,79.0,84.1,1
974,1,3.8,89.1,5.6,1,0,1,1,71.2,77.9,1
975,0,3.5,74.7,5.4,0,1,0,0,62.0,67.9,0
976,0,4.4,71.5,4.8,2,1,1,1,43.1,67.0,0
977,0,3.7,69.8,4.6,1,0,1,0,72.5,80.9,1
978,0,2.0,96.1,5.2,2,1,1,0,60.7,72.1,1
979,0,5.3,78.7,5.9,4,1,1,0,60.4,83.0,1
980,0,3.3,100.0,9.1,1,1,1,0,64.0,93.9,1
981,0,3.5,79.6,6.2,1,1,1,0,90.9,91.4,1
982,0,2.1,67.9,7.0,1,0,0,1,98.9,79.7,1
983,0,2.8,73.8,7.3,1,1,0,1,72.6,77.7,1
984,1,2.2,97.4,7.0,3,1,1,0,64.4,85.0,1
985,0,3.2,83.4,6.7,2,1,1,0,55.9,75.4,1
986,0,6.1,79.5,5.4,1,1,0,0,75.6,96.4,1
987,0,1.4,86.6,8.5,1,1,1,0,91.4,81.8,1
988,0,1.1,90.0,9.0,1,1,1,0,67.0,85.8,1
989,0,5.7,96.2,4.8,0,1,0,0,41.5,80.9,1
990,0,3.2,99.5,5.6,1,1,0,1,78.0,93.9,1
991,0,2.5,81.4,6.5,0,1,0,0,81.8,81.9,1
992,0,5.1,71.7,5.6,2,1,1,0,51.0,80.4,1
993,0,2.6,80.9,7.4,1,1,1,0,72.1,78.8,1
994,0,6.2,87.6,5.9,4,1,0,0,75.4,92.7,1
995,0,4.5,75.4,9.4,2,1,1,0,69.1,79.1,1
996,1,2.8,75.4,8.2,3,1,1,0,60.5,70.7,1
997,1,6.7,88.4,7.1,0,0,1,0,82.2,99.5,1
998,0,2.6,84.5,8.0,1,1,1,1,65.2,79.2,1
999,0,4.6,85.3,8.1,1,0,0,1,52.2,82.2,1
1000,1,3.9,77.4,6.1,3,1,0,0,45.4,70.4,1
